Date,Open,High,Low,Close,Adj Close,Volume,S&P500,SOX,VIX,KOSPI,kosATR,kosADX14,log_return,CCI,MA10,MA60,MA60_volumne,RASD5,RASD10,MACD,CCI60,ATR14,MTM3,ROC60,ROC90,WPR14,ADXR14,ADX14
2009-11-12,82600.0,83000.0,81400.0,81400.0,76621.0078125,176750,1087.239990234375,314.0,24.239999771118164,1572.72998046875,27.12222015410041,17.767035883654536,-0.0061237622958938585,-16.1707104713086,83020.0,79220.0,172545.5,695.8162666806675,939.5541077360828,647.6544198808697,78.68655960084192,2154.5669187035114,-1700.0,13.370473537604454,-3.5545023696682443,-57.971014492753625,17.52613578584297,15.859995359174471
2009-11-13,82400.0,84300.0,82300.0,84200.0,79256.6328125,292760,1093.47998046875,317.5,23.36000061035156,1571.989990234375,26.980625327245026,17.280397995458664,0.033819811477286715,72.57864062738284,83270.0,79385.0,175374.0,791.4700009219315,972.3973467732042,746.7652156975819,98.32883310224045,2207.812138796118,1900.0,13.324360699865402,-0.11862396204033177,-17.647058823529413,17.086783978683236,15.942788217992874
2009-11-16,84300.0,88800.0,84200.0,87600.0,82457.0234375,316970,1109.300048828125,323.8299865722656,22.88999938964844,1592.469970703125,26.885582404874846,17.247704059683578,0.039586125530057914,228.16715107770173,83570.0,79611.66666666667,178627.33333333334,1148.971930355534,1058.8058731472147,1087.1310504178255,137.82150604276427,2378.682700310681,5700.0,18.37837837837837,3.423848878394331,-11.764705882352942,17.77781279258211,17.77205153114704
2009-11-17,87700.0,90100.0,87700.0,88500.0,83304.1875,299320,1110.3199462890623,324.29998779296875,22.40999984741211,1585.97998046875,26.158046036111465,17.464908314689595,0.01022158843715394,258.200401753876,84090.0,79863.33333333333,181843.0,1581.233534713879,1211.0137977926904,1413.205353399011,158.5834208606274,2387.348221717061,7100.0,20.572207084468673,7.92682926829269,-13.91304347826087,18.395633612804424,19.822309174233062
2009-11-18,89300.0,90900.0,87000.0,87900.0,82739.421875,201480,1109.800048828125,321.5299987792969,21.6299991607666,1603.969970703125,26.193187348822253,17.24026994855428,-0.006802644257700589,175.9137389528425,84510.0,80105.0,182288.5,1936.1148305842594,1338.4017168575137,1604.7085212230304,152.7196652719666,2495.3947773086993,3700.0,19.75476839237058,6.545454545454543,-25.423728813559322,19.070392342792527,21.92825577951913
2009-11-19,86600.0,90500.0,86600.0,90000.0,84716.1328125,169030,1094.9000244140623,310.5,22.6299991607666,1620.5400390625,25.849388601250126,17.69272757472412,0.023609879802575565,138.5599678716457,85060.0,80396.66666666667,183266.0,2152.6981450785706,1424.257205879617,1903.980706598275,154.506846143355,2595.7237217866495,2400.0,24.13793103448276,8.043217286914771,-8.910891089108912,19.875680654757385,23.58856726948078
2009-11-20,88800.0,90000.0,88000.0,88000.0,82833.546875,66880,1091.3800048828123,307.9700012207031,22.190000534057614,1620.5999755859375,24.9015807100894,18.11286679902469,-0.02247291872915811,101.32112150733346,85490.0,80650.0,183669.16666666666,2126.34462822342,1458.9073145726736,1957.211271133332,146.34665909252317,2553.1720273733176,-500.0,20.879120879120872,6.024096385542177,-29.292929292929294,20.62344837301047,25.130285081588024
2009-11-23,87800.0,88800.0,86500.0,87100.0,81986.3828125,59600,1106.239990234375,311.5199890136719,21.15999984741211,1619.050048828125,24.457185924435695,18.299836639832925,-0.010279964621029836,57.98150066182521,85890.0,80890.0,182561.83333333334,1865.0925362409841,1507.0322332982569,1904.8168556421733,128.31607320187285,2535.0883111323665,-800.0,19.807427785419527,6.871165644171784,-38.38383838383838,20.72812479081194,25.447656521737656
2009-11-24,87700.0,87800.0,86100.0,86700.0,81609.84375,147740,1105.6500244140623,312.5,20.46999931335449,1606.4200439453125,24.56524198005636,18.190294837301884,-0.004603281326508939,35.87572132785647,86330.0,81121.66666666667,183560.83333333334,1514.5203093545686,1547.8769220342215,1810.1509534124343,118.27387649745197,2475.439146051483,-3300.0,19.09340659340659,8.919597989949747,-42.42424242424242,20.881011322213993,25.465308451240617
2009-11-25,88000.0,89800.0,87300.0,88800.0,83586.5625,212030,1110.6300048828123,315.0899963378906,20.479999542236328,1611.8800048828125,23.94058672143626,17.90219478353551,0.023932882639845592,71.65811431079976,87020.0,81368.33333333333,185665.83333333334,1209.8122062544805,1572.9635184193676,1882.875378122335,138.11449244520122,2520.0506356192345,800.0,19.999999999999996,9.225092250922518,-21.21212121212121,21.595880074348944,26.21844035579326
2009-11-26,88000.0,89100.0,87500.0,88800.0,83586.5625,83850,,,,1599.52001953125,23.780541325039028,17.473864184232028,0.0,60.00289476858254,87760.0,81650.0,184430.5,1000.3431533686551,1576.5206492236102,1918.3959344833856,133.707858052176,2454.3327330750035,1700.0,23.50486787204451,8.424908424908416,-21.21212121212121,22.259686772759977,26.917777124306433
2009-11-27,88300.0,88500.0,85000.0,85900.0,80856.828125,127400,1091.489990234375,309.82000732421875,24.739999771118164,1524.5,27.804788024478203,17.80604825030835,-0.03320273483206701,1.9337987400413146,87930.0,81850.0,184090.16666666666,1062.2357295489585,1594.2901788861866,1693.024336937393,106.40929475414588,2550.451823569646,-800.0,16.23815967523681,4.247572815533984,-50.505050505050505,21.648339726986134,25.939683401040828
2009-11-30,86300.0,87200.0,84800.0,85900.0,80856.828125,139430,1095.6300048828123,310.04998779296875,24.51000022888184,1555.5999755859375,28.819446720274403,18.20353851995118,0.0,-24.440023679779472,87760.0,82031.66666666667,184535.16666666666,1134.530784318375,1499.811660279677,1497.1574233393912,98.33502244100224,2539.705264743243,-2900.0,14.533333333333331,6.70807453416149,-50.505050505050505,20.748581604550452,24.91638973811752
2009-12-01,86100.0,86500.0,84600.0,84700.0,79727.2734375,81590,1108.8599853515623,319.5400085449219,21.920000076293945,1569.719970703125,28.805915160455697,18.474659573594455,-0.014068308211275273,-66.8557115773722,87380.0,82225.0,182868.33333333334,1241.634579245831,1378.0774443001972,1230.9123209667305,87.66022265074346,2494.012031547297,-4100.0,15.86867305061559,7.215189873417716,-65.26315789473684,19.85293766980885,23.845879980443225
2009-12-02,84600.0,87000.0,83700.0,85900.0,80856.828125,205610,1109.239990234375,324.69000244140625,21.1200008392334,1591.6300048828125,28.705494392856185,18.260382291281108,0.014068308211275355,-79.7869457581289,87180.0,82435.0,184930.66666666666,1276.1974685713885,1243.004837412932,1104.014735677978,89.63414634146366,2551.5826007224896,0.0,17.189631650750336,7.779171894604775,-58.13953488372093,19.12976055445307,22.31673289091327
2009-12-03,85900.0,89000.0,85900.0,88200.0,83021.78125,186860,1099.9200439453123,328.44000244140625,22.459999084472656,1615.0,28.324387301736994,17.56766078981847,0.026422961374757286,14.462986823342588,87000.0,82675.0,186430.66666666666,1331.789561292871,1166.0663573307604,1175.4879695893324,116.50033815548574,2590.7552720994545,2300.0,19.512195121951216,10.66499372647427,-37.5,19.823009614636867,21.873967698126695
2009-12-04,87900.0,89600.0,87500.0,88200.0,83021.78125,228530,1105.97998046875,335.2099914550781,21.25,1624.760009765625,27.830504935876316,16.470196566169427,0.0,52.38552374025796,87020.0,82878.33333333333,186395.33333333334,1378.403221196712,1220.3194753728326,1218.0896432282607,124.49064657040942,2555.7013240923507,3500.0,16.052631578947363,11.64556962025316,-37.5,20.772402080910332,21.7224949875876
2009-12-07,87600.0,88200.0,87300.0,87600.0,82457.0234375,65130,1103.25,336.7200012207031,22.100000381469727,1632.6500244140625,26.625466078849435,15.519653826612977,-0.0068257684878679625,13.670331870013166,87070.0,83013.33333333333,183586.16666666666,1392.5409441497345,1263.535864234052,1189.7224115410645,112.95119643098597,2437.43694380004,1700.0,10.188679245283016,8.819875776397513,-45.833333333333336,21.689530307368827,21.450804835218523
2009-12-08,87700.0,88500.0,86800.0,87400.0,82268.75,64470,1091.93994140625,336.9599914550781,23.690000534057614,1627.780029296875,25.860069366744117,14.836074686524766,-0.00228590238860597,10.570313042062093,87140.0,83166.66666666667,182658.33333333334,1226.1128967360166,1233.8737379909212,1137.9848663554585,109.51008645533165,2384.762876385751,-800.0,11.764705882352944,7.901234567901239,-45.588235294117645,22.22673059885542,20.864893928230057
2009-12-09,86600.0,88400.0,86400.0,86600.0,81515.734375,153980,1095.949951171875,339.0899963378906,22.65999984741211,1634.1700439453125,25.75292050851686,14.30260669740764,-0.00919526576246093,-9.838368389620014,86920.0,83305.0,182762.16666666666,1072.41936004076,1174.3084143060719,1020.6636002829182,101.92301004972715,2357.279813786769,-1600.0,10.600255427841642,5.352798053527974,-53.96825396825397,22.59209045072517,20.053895819862316
2009-12-10,86600.0,87400.0,84100.0,87400.0,82268.75,410900,1102.3499755859377,338.6099853515625,22.31999969482422,1652.72998046875,26.771999010140654,13.942549746907517,0.009195265762460844,-61.963802038001674,86780.0,83451.66666666667,186151.16666666666,947.0448539853153,1139.4172076390907,980.9313992257084,88.7346141505744,2424.6169699448574,-200.0,11.19592875318065,8.436724565756816,-39.34426229508197,22.35849438185405,19.269332241970442
2009-12-11,86400.0,87800.0,86200.0,87000.0,81892.2421875,68270,1106.4100341796877,335.239990234375,21.59000015258789,1656.9000244140625,26.467571206960965,13.529232975869249,-0.004587063804410361,-5.622732318441683,86890.0,83590.0,184279.66666666666,739.9164140917028,1059.1598176442053,906.7146445600811,97.09678338414214,2365.715757805939,-400.0,10.546378653113099,6.487148102815188,-45.90163934426229,21.883084502371073,18.30086055350153
2009-12-14,86600.0,89000.0,86100.0,89000.0,83774.828125,134050,1114.1099853515623,340.2799987792969,21.149999618530273,1664.77001953125,26.012742948316433,13.10560690275748,0.022728318607718772,62.450438090539095,87200.0,83796.66666666667,181467.5,624.4024233530662,1008.4716837513981,997.778843673208,109.85336468976054,2403.878917962658,2400.0,16.18798955613576,5.200945626477549,-13.114754098360656,21.743766275468637,17.269092195144015
2009-12-15,88200.0,89500.0,87500.0,89500.0,84245.4765625,107960,1107.9300537109377,338.9700012207031,21.489999771118164,1665.8499755859375,24.860404515066154,12.924039835340963,0.0056022951433681994,118.33408803184226,87680.0,83980.0,180758.16666666666,684.2176020853456,955.1652494106789,1097.64077923281,119.08218433548846,2375.0304238224676,2100.0,14.012738853503182,7.442977190876343,-1.694915254237288,21.748397447323974,16.579017770341515
2009-12-16,89500.0,89500.0,87200.0,87500.0,82362.890625,101440,1109.1800537109377,344.8599853515625,20.540000915527344,1664.239990234375,24.370375621132858,13.514212933595207,-0.0225998981564926,69.1082412750881,87840.0,84135.0,172177.0,762.088322236427,917.2538411385913,1003.8273010617559,105.9412065302171,2369.6711078351486,500.0,11.892583120204602,4.54002389486261,-35.59322033898305,20.844434829399137,15.749186257757449
2009-12-17,87400.0,88000.0,86400.0,88000.0,82833.546875,128510,1096.0799560546877,339.82000732421875,22.51000022888184,1647.8399658203125,23.84320523636444,13.948689116805816,0.005698155851292874,18.77656081127467,87820.0,84291.66666666667,170019.16666666666,845.1107043474154,896.0777791663631,958.7731252746016,95.39641620770348,2314.6946001326382,-1000.0,11.959287531806616,4.142011834319526,-27.11864406779661,19.84043397922246,14.764478220327405
2009-12-18,87900.0,87900.0,86400.0,86500.0,81421.609375,74080,1102.469970703125,344.8299865722656,21.68000030517578,1647.0400390625,23.492265841691086,14.39718364700742,-0.01719242561852349,-28.67880976697217,87650.0,84413.33333333333,168098.33333333334,987.0980941080485,863.5072540998733,792.8899604809703,86.03650929148347,2263.64498583745,-3000.0,9.217171717171713,3.3452807646356053,-52.54237288135593,18.847993225864222,13.850106471285219
2009-12-21,86400.0,88000.0,85200.0,87400.0,82268.75,94160,1114.050048828125,352.6499938964844,20.489999771118164,1644.22998046875,22.7899635801194,14.151504236381694,0.010350617977046552,-54.361540355953835,87630.0,84520.0,165568.33333333334,1021.2718118097837,822.8371175814225,725.6836067482946,83.62978461265256,2301.956058277632,-100.0,7.901234567901239,5.174488567990365,-37.28813559322034,18.019364311706777,13.721995732500286
2009-12-22,88600.0,88600.0,87000.0,87800.0,82645.28125,61420,1118.02001953125,354.7200012207031,19.540000915527344,1655.5400390625,22.152822975624268,13.409642274304886,0.0045664022816313665,31.059645787850904,87670.0,84593.33333333333,163443.33333333334,896.1140762363721,790.1658391608564,696.6679893594555,96.14991303107814,2251.81633982923,-200.0,5.27577937649879,6.682867557715677,-32.72727272727273,17.52829563161608,13.18262356510546
2009-12-23,87900.0,89000.0,87300.0,89000.0,83774.828125,69070,1120.5899658203123,355.3699951171875,19.709999084472656,1661.3499755859375,21.056911234061822,12.59504546509367,0.013574852521677158,94.57075749339603,87910.0,84673.33333333333,162030.33333333334,862.3600998867665,812.2242110615942,761.7222151732276,104.17892878163639,2212.400886984285,2500.0,5.700712589073631,8.66910866910866,-10.909090909090908,17.064342460021713,12.406189932455828
2009-12-24,89700.0,91000.0,88400.0,90900.0,85563.28125,111020,1126.47998046875,361.05999755859375,19.46999931335449,1682.3399658203125,21.390701893682404,12.525061660845937,0.021123651764467226,226.3529956816791,88260.0,84781.66666666667,157828.83333333334,980.8350938410583,912.9728990942345,955.5769822333241,127.8880797240323,2240.086537913979,3500.0,7.701421800947861,11.670761670761664,-1.4492753623188406,17.000819993555574,12.550835151892628
2009-12-28,89100.0,92000.0,88600.0,92000.0,86598.7109375,114390,1127.780029296875,357.6400146484375,19.93000030517578,1685.5899658203125,20.989215862772053,12.556635809699404,0.01202869644997862,205.8785508524732,88760.0,84910.0,156500.16666666666,1122.010317238758,1054.5542056734007,1184.3170193062397,137.10848371707135,2322.937499491552,4200.0,9.13404507710558,9.263657957244664,-0.0,17.022512178725016,13.180130429219977
2009-12-29,90700.0,93400.0,90100.0,93300.0,88350.5703125,94010,1126.199951171875,356.17999267578125,20.01000022888184,1672.47998046875,21.16998755337762,12.190687301984463,0.02002772368550763,211.50116877884886,89190.0,85053.33333333333,154840.5,1322.0594697266874,1171.6656407682328,1453.7365125194192,155.4176740939868,2392.727678099298,4300.0,10.153482880755615,6.506849315068486,-1.075268817204301,17.214792986744236,14.375690153626152
2009-12-30,92200.0,93500.0,91600.0,93400.0,88445.25,85310,1126.4200439453125,361.3900146484375,19.959999084472656,1682.77001953125,21.204990883828323,11.843079762272145,0.0010710626120439331,172.4776372552824,89580.0,85243.33333333333,154058.0,1547.075378345034,1221.5947272907003,1656.2305711619993,160.5237188166985,2357.5328439493483,2500.0,13.902439024390233,5.536723163841817,-1.0638297872340425,17.39836881374258,15.527405385514713
2010-01-04,93400.0,94400.0,92400.0,94200.0,89202.8046875,166840,1132.989990234375,366.0799865722656,20.040000915527344,1696.1400146484375,20.72106680005041,12.015974456534686,0.008528765269743619,153.66300850039957,90250.0,85438.33333333333,155130.0,1617.7432421326657,1240.0516710097133,1859.8230037604662,169.7436015044493,2331.994783667252,2200.0,14.181818181818183,7.167235494880542,-2.1739130434782608,17.63368661449838,16.966512675495235
2010-01-05,93300.0,94200.0,91500.0,91500.0,86646.0546875,99880,1136.52001953125,366.4200134277344,19.350000381469727,1690.6199951171875,20.379566562658415,12.318812336801336,-0.02908099824422368,92.32084097321884,90600.0,85575.0,154015.0,1511.1382204051638,1245.9866571231084,1782.7535648702615,147.4824219912846,2358.2808705481625,-1800.0,9.843937575030015,1.6666666666666607,-31.52173913043478,17.426237837702594,17.583383480261176
2010-01-06,91100.0,91400.0,86000.0,86000.0,81437.8046875,417020,1137.1400146484375,366.3399963378906,19.15999984741211,1705.3199462890625,20.086027488986385,12.746820954318233,-0.061991887288263416,-51.91083702497058,90550.0,85625.0,159629.16666666666,1751.2525004224124,1436.6314088305824,1263.3088071657403,74.43632787806443,2582.6893797947228,-7400.0,3.6144578313253017,-2.2727272727272707,-91.30434782608695,17.011154638341623,17.44329150634173
2010-01-07,86700.0,87700.0,84100.0,84100.0,79638.6015625,304350,1141.68994140625,362.2999877929688,19.059999465942386,1683.449951171875,20.397745042786465,12.6030504136109,-0.022340676688756344,-112.60440062308041,90220.0,85668.33333333333,162527.33333333334,2164.450914444562,1743.2551920856217,690.3727855207107,33.496299815739526,2655.3544240951,-10100.0,3.1901840490797584,-3.4443168771526977,-100.0,16.859119407246972,17.969052556736493
2010-01-08,84500.0,85400.0,82300.0,82800.0,78407.5625,189560,1144.97998046875,367.67999267578125,18.1299991607666,1695.260009765625,20.82790925010975,11.953261250649142,-0.015578536391852046,-139.36600723085172,89720.0,85721.66666666667,162769.5,2715.0609016121844,2131.0681399786063,129.92008724587504,2.4513789263744763,2687.1148223740215,-8700.0,4.020100502512558,-4.498269896193774,-95.86776859504133,16.879229993371347,18.99398176641529
2010-01-11,82700.0,85600.0,82400.0,85300.0,80774.953125,228650,1146.97998046875,366.6199951171875,17.549999237060547,1694.1199951171875,20.169486114499232,11.5646121547602,0.029746548231166948,-103.77288860971622,89350.0,85788.33333333333,164381.0,3078.7569678460322,2348.2501049893463,-111.23140100073942,16.34334981615321,2723.749477918734,-700.0,4.920049200492005,-3.94144144144144,-75.20661157024793,16.842066863727048,19.834027256168874
2010-01-12,85300.0,85700.0,83000.0,84100.0,79638.6015625,122510,1136.219970703125,353.45001220703125,18.25,1698.6400146484375,20.005236757548396,10.917215355284613,-0.014168011839314843,-97.61842051927613,88670.0,85825.0,165245.66666666666,3102.1769413340744,2306.6575808696166,-394.6266536042094,11.60160430133733,2722.0530866388244,0.0,2.6862026862026767,-5.292792792792788,-85.12396694214875,17.13850949807297,20.555023263645655
2010-01-13,84100.0,85400.0,83000.0,83900.0,79449.21875,82050,1145.6800537109375,359.0899963378906,17.850000381469727,1671.4100341796875,20.542721938928867,10.442862995543535,-0.002380859849454105,-92.19665210884844,87860.0,85850.0,163672.83333333334,2666.141338808734,2208.6969196155706,-628.1172172837978,6.697103295709436,2699.0492947360513,1100.0,1.8203883495145678,-2.328288707799764,-86.77685950413223,17.203571560704063,21.224519556302663
2010-01-14,83700.0,84700.0,83300.0,83500.0,79070.4453125,153920,1148.4599609375,356.9599914550781,17.6299991607666,1685.77001953125,20.60181288023306,9.955317184143384,-0.004778891762138225,-85.00870123322635,86880.0,85900.0,163592.66666666666,2019.697706391416,2092.0743104179865,-835.80222053951,-0.08980856957954379,2606.260059397762,-1800.0,3.7267080745341685,-2.793946449359719,-90.08264462809917,17.126192308827143,21.84619468519846
2010-01-15,83300.0,83400.0,81100.0,81300.0,76987.1484375,192370,1136.030029296875,344.6700134277344,17.90999984741211,1701.800048828125,20.463114401622665,10.094732706433927,-0.026700663429125786,-101.94086046185849,85670.0,85938.33333333333,162953.5,1402.0411508779675,2058.551026245074,-1164.492155049942,-38.10358971457626,2591.5271980122075,-2800.0,2.9113924050632844,-4.014167650531286,-98.49624060150376,17.857543459209953,23.16425176652728
2010-01-18,80600.0,83500.0,80600.0,82800.0,78407.5625,168460,,,,1711.780029296875,20.98217626356033,10.668710890434467,0.01828187864886595,-82.84023910097703,84530.0,85990.0,162971.66666666666,1007.4451236802358,2043.101045763132,-1289.0840734834783,-33.906962219892606,2613.560969582764,-1100.0,3.8895859473023764,-3.60884749708964,-84.05797101449275,18.858684290009606,24.537238150799237
2010-01-19,83000.0,83100.0,81400.0,81600.0,77271.2265625,159420,1150.22998046875,350.8399963378906,17.579999923706055,1710.219970703125,20.661305832904237,10.850463516498456,-0.01459872762201485,-77.93865374963465,83540.0,86021.66666666667,163761.5,991.1919765541173,2046.6844589440939,-1467.7349033276114,-42.04514414839426,2548.3066146125666,-1900.0,2.3839397741530766,-7.482993197278908,-92.7536231884058,20.09392211633896,25.81215407905177
2010-01-20,81400.0,82100.0,80800.0,81700.0,77365.9140625,180710,1138.0400390625,349.79998779296875,18.68000030517578,1714.3800048828125,20.2162163956209,10.99334921552446,0.0012246412660144837,-81.7933537165416,83110.0,86066.66666666667,164357.33333333334,998.9618131331397,1832.551575970935,-1582.999970546487,-54.58619205549457,2459.1418564259548,400.0,3.417721518987338,-7.3696145124716566,-92.02898550724638,21.35716980247196,27.186934219429208
2010-01-21,81700.0,82600.0,81000.0,81700.0,77365.9140625,128780,1116.47998046875,347.9100036621094,22.270000457763672,1722.010009765625,20.688626371268516,11.007635210962242,0.0,-75.43658450697514,82870.0,86086.66666666667,164437.5,937.1092317240297,1478.4034690577212,-1655.2674736889458,-51.13052020814396,2397.7745809669577,-1100.0,1.4906832298136719,-6.735159817351599,-92.02898550724638,22.507929621938185,28.049346568381136
2010-01-22,81500.0,81700.0,79200.0,80100.0,75850.796875,222030,1091.760009765625,329.489990234375,27.309999465942386,1684.3499755859375,23.2401555004413,11.50570804427146,-0.019778085135418223,-116.83805579151274,82600.0,86071.66666666667,164953.33333333334,848.1443893798854,1125.0927701289247,-1820.659192975043,-81.5917328603374,2405.076396612175,-1500.0,-1.1111111111111072,-8.352402745995423,-94.0,23.507835133126303,29.43228678599143
2010-01-25,78100.0,79700.0,78000.0,79300.0,75093.234375,144750,1096.780029296875,334.17999267578125,25.40999984741211,1670.199951171875,23.278002931213347,12.161734282356498,-0.010037745175926675,-153.83448278360808,82000.0,86023.33333333333,164417.66666666666,844.9595396711645,926.2023316756984,-1993.3090107293974,-109.41055765981852,2383.2852254255913,-2400.0,-3.5279805352798066,-8.429561200923786,-90.29850746268657,24.2449010791197,31.04651065189767
2010-01-26,79900.0,81100.0,78700.0,80400.0,76134.8984375,306010,1092.1700439453123,333.5199890136719,24.54999923706055,1637.3399658203125,24.806720844050783,12.946958497747877,0.01377627981650025,-104.54381702860877,81630.0,86020.0,165665.83333333334,827.8963633942967,909.5441699742053,-2018.1109020100994,-88.01775912506798,2384.4791378951923,-1300.0,-0.2481389578163795,-8.0091533180778,-75.25773195876289,24.71741282873562,31.465773100734747
2010-01-27,80900.0,82400.0,80400.0,82000.0,77650.0,212190,1097.5,337.45001220703125,23.13999938964844,1625.47998046875,24.684095485212335,13.364519715085233,0.019704803282006005,-30.20382245100484,81440.0,86025.0,163085.83333333334,863.3211596522822,931.1414863927091,-1886.9088407398813,-57.15068064465612,2357.01634233125,1900.0,0.3671970624234966,-5.747126436781613,-48.05194805194805,24.98233982870051,30.970697890985736
2010-01-28,82000.0,82100.0,80500.0,81800.0,77460.625,264300,1084.530029296875,327.25,23.729999542236328,1642.4300537109375,25.07808517711681,13.829114916797888,-0.002441806860032173,-31.46769197832172,81270.0,85978.33333333333,162298.66666666666,967.095414790187,952.1023232571066,-1778.5663842946815,-61.78009088027021,2302.9437464504467,2500.0,-3.309692671394804,-8.089887640449433,-50.64935064935065,25.172506226193835,30.510985196218797
2010-01-29,81800.0,81800.0,79800.0,81000.0,76703.0625,98740,1073.8699951171877,316.07000732421875,24.6200008392334,1602.4300537109375,26.6467961689299,14.311898034486001,-0.009828106866519396,-56.02945719767765,81240.0,85940.0,161211.83333333334,991.6369956772805,919.8906925285813,-1737.2317943812523,-76.09826358325934,2281.304907418272,600.0,-2.761104441776707,-9.49720670391061,-61.03896103896104,25.463635683938534,30.372248104231414
2010-02-01,80500.0,83200.0,80500.0,81600.0,77271.2265625,124360,1089.18994140625,325.7200012207031,22.59000015258789,1606.43994140625,26.25702082873848,15.092789018989897,0.007380019673375539,11.236974364247724,81120.0,85905.0,162008.33333333334,909.307933673869,877.1337366725153,-1637.1863829746435,-58.07014990539893,2311.211699745538,-400.0,-2.508960573476704,-6.742857142857139,-51.351351351351354,25.259893909415016,29.29526826252737
2010-02-02,82900.0,83000.0,81300.0,82200.0,77839.390625,105710,1103.3199462890623,328.70001220703125,21.479999542236328,1595.81005859375,26.335804008940194,15.467079940796825,0.00732595374700454,56.904625199574994,81180.0,85866.66666666667,161637.16666666666,804.2269825800054,816.0616729871496,-1492.2825833486859,-50.89322241920037,2267.5537211922856,400.0,-2.721893491124261,-6.590909090909092,-37.3134328358209,25.070705118786037,28.295215552373612
2010-02-03,82400.0,82400.0,77900.0,79800.0,75566.71875,501650,1097.280029296875,327.75,21.600000381469727,1615.02001953125,26.1010984910025,15.818988503778588,-0.029631651206511518,-95.07615471566955,80990.0,85801.66666666667,167861.66666666666,769.2817879553326,816.3014738038058,-1553.2008875351894,-98.45746687736813,2427.014169678551,-1200.0,-4.659498207885305,-7.745664739884395,-66.07142857142857,25.946955880801355,28.729659995075426
2010-02-04,79800.0,79800.0,78100.0,79100.0,74903.8515625,199780,1063.1099853515623,312.5299987792969,26.07999992370605,1616.4200439453125,25.05816288450232,16.41304933519921,-0.008810646150635435,-139.62571635942626,80730.0,85735.0,169134.66666666666,791.4593198800661,879.2773673351251,-1639.0690644615388,-120.4036313761345,2375.084586130083,-2500.0,-4.813477737665462,-9.49656750572082,-78.57142857142857,26.8351554213346,29.133072691869966
2010-02-05,78000.0,79300.0,75100.0,79100.0,74903.8515625,194290,1066.18994140625,320.010009765625,26.11000061035156,1567.1199951171875,27.227583657819117,17.720714956086752,0.0,-171.23156404819395,80630.0,85681.66666666667,167963.66666666666,854.1000637335401,922.8685297054087,-1687.6658519171033,-142.6672597960134,2505.435687120792,-3100.0,-3.888213851761846,-9.908883826879267,-50.617283950617285,28.098992981223176,30.385831883394584
2010-02-08,79100.0,79400.0,77700.0,79200.0,74998.5390625,45990,1056.739990234375,318.8599853515625,26.51000022888184,1552.7900390625,26.59275381228293,19.05183212730132,0.0012633222485447688,-97.09005385057097,80620.0,85636.66666666667,165805.33333333334,974.8599761901472,942.0839549320066,-1698.5303907849448,-119.35866983372887,2447.904566612164,-600.0,-3.296703296703296,-11.011235955056176,-49.382716049382715,29.333027530536665,31.47912084164412
2010-02-09,79600.0,79800.0,77600.0,77900.0,73767.5,149690,1070.52001953125,323.4100036621094,26.0,1570.489990234375,26.325412510401115,19.690536076394512,-0.016550378972776805,-98.33036335449813,80370.0,85578.33333333333,165354.33333333334,1016.0424967540952,910.1347396670487,-1791.3897259003716,-122.98105708815629,2430.197097568438,-1200.0,-4.2997542997543,-14.301430143014304,-65.4320987654321,30.126285408574695,32.20322424876825
2010-02-10,77900.0,78000.0,76000.0,76700.0,72631.1640625,141410,1068.1300048828123,323.3999938964844,25.399999618530273,1570.1199951171875,25.571455869033176,20.328897868158208,-0.015524168421621234,-148.6129604484123,79840.0,85453.33333333333,162831.83333333334,1044.1385672939339,906.7101776246318,-1939.4545642284065,-150.5150647524529,2399.468733456407,-2400.0,-8.90736342042755,-16.630434782608695,-80.24691358024691,31.378175202525032,33.324063619058634
2010-02-11,77000.0,77500.0,76500.0,76500.0,72441.7734375,208870,1078.469970703125,331.0400085449219,23.959999084472656,1597.81005859375,25.90849752570938,20.47000765919602,-0.0026109726025566413,-122.46049084238803,79310.0,85268.33333333333,161030.16666666666,1044.4187951243116,917.9390575021873,-2049.3121490811027,-147.48507033807235,2299.5066810666635,-2700.0,-12.671232876712324,-18.0064308681672,-82.71604938271605,32.70567684311297,34.364843034328274
2010-02-12,76400.0,77200.0,75900.0,76600.0,72536.4765625,221120,1075.510009765625,332.8399963378906,22.729999542236328,1593.6600341796875,25.52360624039085,21.17238529174558,0.001306446152715253,-113.81742734555127,78870.0,85070.0,159726.83333333334,993.3883296929538,923.7441967132454,-2104.0517138621944,-148.72474329248064,2228.113346704759,-1300.0,-13.446327683615822,-17.987152034261243,-81.48148148148148,33.48167111539116,35.49756913004757
2010-02-16,77200.0,79100.0,76700.0,79100.0,74903.8515625,110080,1094.8699951171877,340.9599914550781,22.25,1601.050048828125,25.271205097104005,21.619410298193866,0.03211575159569452,-40.392361576150854,78620.0,84923.33333333333,158203.5,957.0333595219508,965.9466678560475,-1923.5308405270189,-112.19512195121926,2247.5338219401333,2400.0,-10.011376564277585,-16.029723991507428,-50.617283950617285,33.05065474388488,35.13061159678402
2010-02-17,79200.0,80200.0,78800.0,80200.0,75945.5078125,117020,1099.510009765625,341.5400085449219,21.71999931335449,1627.4300537109375,25.41326257342693,21.367280135581538,0.013810768718644662,23.006416811594022,78420.0,84760.0,157336.66666666666,1140.5753613128145,1078.3089290334533,-1672.427240728488,-82.56973405099627,2186.9956918015523,3700.0,-10.888888888888893,-12.349726775956283,-37.03703703703704,32.29584667688607,34.08070815755335
